date,series,preprocessing.y,preprocessing.y_f,preprocessing.y_ef,preprocessing.yc,preprocessing.yc_f,preprocessing.yc_ef,preprocessing.l,preprocessing.y_lin,preprocessing.y_lin_f,preprocessing.ycal,preprocessing.ycal_f,preprocessing.det,preprocessing.det_f,preprocessing.l_f,preprocessing.l_b,preprocessing.cal,preprocessing.cal_f,preprocessing.tde,preprocessing.tde_f,preprocessing.mhe,preprocessing.mhe_f,preprocessing.ee,preprocessing.ee_f,preprocessing.omhe,preprocessing.omhe_f,preprocessing.out,preprocessing.out_f,preprocessing.out_i,preprocessing.out_i_f,preprocessing.out_t,preprocessing.out_t_f,preprocessing.out_s,preprocessing.out_s_f,preprocessing.reg,preprocessing.reg_f,preprocessing.reg_t,preprocessing.reg_t_f,preprocessing.reg_s,preprocessing.reg_s_f,preprocessing.reg_i,preprocessing.reg_i_f,preprocessing.reg_sa,preprocessing.reg_sa_f,preprocessing.reg_y,preprocessing.reg_y_f,preprocessing.reg_u,preprocessing.reg_u_f,preprocessing.fullresiduals,preprocessing.fcasts(-2),preprocessing.bcasts(-2),preprocessing.lin_fcasts(-2),preprocessing.lin_bcasts(-2),preprocessing.efcasts(-2),decomposition.y_cmp,decomposition.y_cmp_f,decomposition.t_cmp,decomposition.t_cmp_f,decomposition.sa_cmp,decomposition.s_cmp,decomposition.s_cmp_f,decomposition.i_cmp,decomposition.a-tables.a1,decomposition.a-tables.a1a,decomposition.a-tables.a6,decomposition.a-tables.a7,decomposition.a-tables.a8t,decomposition.a-tables.a8s,decomposition.a-tables.a8i,decomposition.a-tables.a8,decomposition.a-tables.a9,decomposition.a-tables.a9sa,decomposition.a-tables.a9u,decomposition.a-tables.a9ser,decomposition.b-tables.b1,decomposition.b-tables.b2,decomposition.b-tables.b3,decomposition.b-tables.b4,decomposition.b-tables.b5,decomposition.b-tables.b6,decomposition.b-tables.b7,decomposition.b-tables.b8,decomposition.b-tables.b9,decomposition.b-tables.b10,decomposition.b-tables.b11,decomposition.b-tables.b13,decomposition.b-tables.b17,decomposition.b-tables.b20,decomposition.d-tables.d1,decomposition.d-tables.d2,decomposition.d-tables.d4,decomposition.d-tables.d5,decomposition.d-tables.d6,decomposition.d-tables.d7,decomposition.d-tables.d8,decomposition.d-tables.d9,decomposition.d-tables.d10_lin,decomposition.d-tables.d11_lin,decomposition.d-tables.d12_lin,decomposition.d-tables.d13_lin,decomposition.d-tables.d10,decomposition.d-tables.d11,decomposition.d-tables.d12,decomposition.d-tables.d13,decomposition.d-tables.d16,decomposition.d-tables.d18,decomposition.d-tables.d10a,decomposition.d-tables.d10a_lin,decomposition.d-tables.d11a,decomposition.d-tables.d11a_lin,decomposition.d-tables.d12a,decomposition.d-tables.d12a_lin,decomposition.d-tables.d16a,decomposition.c-tables.c1,decomposition.c-tables.c2,decomposition.c-tables.c4,decomposition.c-tables.c5,decomposition.c-tables.c6,decomposition.c-tables.c7,decomposition.c-tables.c9,decomposition.c-tables.c10,decomposition.c-tables.c11,decomposition.c-tables.c13,decomposition.c-tables.c17,decomposition.c-tables.c20,decomposition.e-tables.e1,decomposition.e-tables.e2,decomposition.e-tables.e3,decomposition.e-tables.e11,final.y,final.y_f,final.t,final.t_f,final.sa,final.sa_f,final.s,final.s_f,final.i,final.i_f
2024-02-01,151.25,151.25,,,151.25,,,151.25,151.25,,151.25,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,151.25,,149.2500562865473,,149.25027309386212,1.9997269061378784,,0.00021680731481410476,151.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.25,149.24999999999997,2.0000000000000284,,2.000000000000021,149.24999999999997,149.24999999999997,2.0000000000000284,,2.0000294499301674,149.24997055006983,-2.9449930138980562e-05,1.0,0.0,151.25,149.25001343498198,1.9999865650180197,1.9999093310451497,149.25009066895484,149.2500454377392,1.9999545622607968,,1.9997269061378784,149.25027309386212,149.2500562865473,0.00021680731481410476,1.9997269061378784,149.25027309386212,149.2500562865473,0.00021680731481410476,1.9997269061378802,1.7763568394002505e-15,,,,,,,,151.25,149.24999999999997,2.0000000000000284,1.9999893454601492,149.25001065453986,149.25002258654703,1.9999774134529673,1.9997995407899116,149.25020045921008,0.0001778726630448091,1.0,0.0,151.25,149.25027309386212,0.00021680731481410476,149.25027309386212,151.25,,149.2500562865473,,149.25027309386212,,1.9997269061378784,,0.00021680731481410476,
2024-03-01,154.5,154.5,,,154.5,,,154.5,154.5,,154.5,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,154.5,,149.50027374876672,,149.50022852820845,4.999771471791539,,-4.522055826328142e-05,154.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.5,149.5,5.0,,4.999999999999993,149.5,149.5,5.0,,5.000032954105425,149.49996704589458,-3.2954105421367785e-05,1.0,0.0,154.5,149.50001343498198,4.99998656501802,4.999911825320013,149.50008817467997,149.50008815073795,4.999911849262048,,4.999771471791539,149.50022852820845,149.50027374876672,-4.522055826328142e-05,4.999771471791539,149.50022852820845,149.50027374876672,-4.522055826328142e-05,4.999771471791547,7.993605777301127e-15,,,,,,,,154.5,149.5,5.0,4.999982943103459,149.50001705689655,149.50002478150583,4.999975218494171,4.999807067490061,149.50019293250995,0.0001681510041180445,1.0,0.0,154.5,149.50022852820845,-4.522055826328142e-05,149.50022852820845,154.5,,149.50027374876672,,149.50022852820845,,4.999771471791539,,-4.522055826328142e-05,
2024-04-01,152.75,152.75,,,152.75,,,152.75,152.75,,152.75,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,152.75,,149.7502593533994,,149.750180882909,2.9998191170909836,,-7.847049039355625e-05,152.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.75,149.75,3.0,,2.999999999999993,149.75,149.75,3.0,,3.0000433678174137,149.74995663218257,-4.336781742608764e-05,1.0,0.0,152.75,149.75001343498198,2.9999865650180197,2.9999143195948874,149.7500856804051,149.75004274570398,2.999957254296021,,2.9998191170909836,149.750180882909,149.7502593533994,-7.847049039355625e-05,2.9998191170909836,149.750180882909,149.7502593533994,-7.847049039355625e-05,2.9998191170909934,9.769962616701378e-15,,,,,,,,152.75,149.75,3.0,2.9999631017410424,149.75003689825897,149.75000573409696,2.999994265903041,2.9998223855336303,149.75017761446637,0.00017188036940751772,1.0,0.0,152.75,149.750180882909,-7.847049039355625e-05,149.750180882909,152.75,,149.7502593533994,,149.750180882909,,2.9998191170909836,,-7.847049039355625e-05,
2024-05-01,150.0,150.0,,,150.0,,,150.0,150.0,,150.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,150.0,,150.00019172415568,,150.00017441384992,-0.00017441384990963816,,-1.7310305764794975e-05,150.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,0.0,,-7.049916206369744e-15,150.0,150.0,0.0,,4.968028552765347e-05,149.9999503197145,-4.96802855138867e-05,1.0,0.0,150.0,150.000013434982,-1.3434982008675433e-05,-2.1117014461323623e-05,150.00002111701446,149.99996591826925,3.4081730746038374e-05,,-0.00017441384990963816,150.00017441384992,150.00019172415568,-1.7310305764794975e-05,-0.00017441384990963816,150.00017441384992,150.00019172415568,-1.7310305764794975e-05,-0.00017441384991911946,-9.481293788277112e-15,,,,,,,,150.0,150.0,0.0,-3.441374906855883e-05,150.00003441374906,149.99997716656645,2.283343354747558e-05,-0.0001767245041643939,150.00017672450417,0.000199557937719419,1.0,0.0,150.0,150.00017441384992,-1.7310305764794975e-05,150.00017441384992,150.0,,150.00019172415568,,150.00017441384992,,-0.00017441384990963816,,-1.7310305764794975e-05,
2024-06-01,147.25,147.25,,,147.25,,,147.25,147.25,,147.25,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,147.25,,150.25030569577282,,150.25023493299315,-3.000234932993165,,-7.076277967144051e-05,147.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.25,150.25,-3.0,,-3.000000000000007,150.25,150.25,-3.0,,-2.9999509167830802,150.2499509167831,-4.908321690777484e-05,1.0,0.0,147.25,150.25010605625064,-3.000106056250644,-2.9997026210832933,150.2497026210833,150.2499589726175,-2.999958972617492,,-3.000234932993165,150.25023493299315,150.25030569577282,-7.076277967144051e-05,-3.000234932993165,150.25023493299315,150.25030569577282,-7.076277967144051e-05,-3.000234932993152,1.2878587085651816e-14,,,,,,,,147.25,150.25,-3.0,-2.999826394776486,150.24982639477648,150.24995905729338,-2.999959057293381,-3.0002226045960256,150.25022260459602,0.0002635473026373347,1.0,0.0,147.25,150.25023493299315,-7.076277967144051e-05,150.25023493299315,147.25,,150.25030569577282,,150.25023493299315,,-3.000234932993165,,-7.076277967144051e-05,
2024-07-01,145.5,145.5,,,145.5,,,145.5,145.5,,145.5,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,145.5,,150.50049142472557,,150.5003732097204,-5.000373209720411,,-0.00011821500515907246,145.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.5,150.5,-5.0,,-5.000000000000007,150.5,150.5,-5.0,,-4.999950916783057,150.49995091678306,-4.908321693619655e-05,1.0,0.0,145.5,150.5001986775193,-5.0001986775193075,-5.00013806017747,150.50013806017748,150.5000098494153,-5.0000098494153065,,-5.000373209720411,150.5003732097204,150.50049142472557,-0.00011821500515907246,-5.000373209720411,150.5003732097204,150.50049142472557,-0.00011821500515907246,-5.000373209720408,3.552713678800501e-15,,,,,,,,145.5,150.5,-5.0,-5.000010654539879,150.5000106545399,150.4999639112084,-4.999963911208397,-5.000314548470019,150.50031454847002,0.00035063726161865816,1.0,0.0,145.5,150.5003732097204,-0.00011821500515907246,150.5003732097204,145.5,,150.50049142472557,,150.5003732097204,,-5.000373209720411,,-0.00011821500515907246,
2024-08-01,146.75,146.75,,,146.75,,,146.75,146.75,,146.75,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,146.75,,150.75052549040558,,150.75065153094127,-4.000651530941276,,0.00012604053569020834,146.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.75,150.74999999999997,-3.9999999999999716,,-3.9999999999999787,150.74999999999997,150.74999999999997,-3.9999999999999716,,-3.9999509167830394,150.74995091678304,-4.908321693619655e-05,1.0,0.0,146.75,150.7501986775193,-4.0001986775193075,-4.00013556590259,150.75013556590258,150.75003191889147,-4.000031918891466,,-4.000651530941276,150.75065153094127,150.75052549040558,0.00012604053569020834,-4.000651530941276,150.75065153094127,150.75052549040558,0.00012604053569020834,-4.000651530941269,7.105427357601002e-15,,,,,,,,146.75,150.74999999999997,-3.9999999999999716,-4.00001065453985,150.75001065453986,150.74998732289427,-3.9999873228942704,-4.000563369247925,150.7505633692479,0.000576046353643278,1.0,0.0,146.75,150.75065153094127,0.00012604053569020834,150.75065153094127,146.75,,150.75052549040558,,150.75065153094127,,-4.000651530941276,,0.00012604053569020834,
2024-09-01,150.0,150.0,,,150.0,,,150.0,150.0,,150.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,150.0,,151.000273192876,,151.00067080646429,-1.0006708064642953,,0.00039761358829082383,150.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,151.0,-1.0,,-1.000000000000007,151.0,150.99999999999997,-0.9999999999999716,,-1.000161167299059,151.00016116729907,0.00016116729909754213,1.0,0.0,150.0,151.0001986775193,-1.0001986775193075,-1.0001330716277328,151.00013307162774,151.00012847432228,-1.0001284743222811,,-1.0006708064642953,151.00067080646429,151.000273192876,0.00039761358829082383,-1.0006708064642953,151.00067080646429,151.000273192876,0.00039761358829082383,-1.000670806464285,1.021405182655144e-14,,,,,,,,150.0,151.0,-1.0,-1.0000105021028156,151.0000105021028,151.00001087050748,-1.0000108705074808,-1.0006040799582103,151.0006040799582,0.0005932094507272723,1.0,0.0,150.0,151.00067080646429,0.00039761358829082383,151.00067080646429,150.0,,151.000273192876,,151.00067080646429,,-1.0006708064642953,,0.00039761358829082383,
2024-10-01,152.25,152.25,,,152.25,,,152.25,152.25,,152.25,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,152.25,,151.24988615747594,,151.2499186825625,1.0000813174374925,,3.252508656714781e-05,152.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.25,151.24999999999997,1.0000000000000284,,1.0000000000000213,151.24999999999997,151.24999999999997,1.0000000000000284,,0.9996345110136313,151.25036548898638,0.0003654889864037614,1.0,0.0,152.25,151.2501986775193,0.9998013224806925,0.9998694226471583,151.25013057735285,151.25030905847993,0.9996909415200719,,1.0000813174374925,151.2499186825625,151.24988615747594,3.252508656714781e-05,1.0000813174374925,151.2499186825625,151.24988615747594,3.252508656714781e-05,1.0000813174374912,-1.3322676295501878e-15,,,,,,,,152.25,151.24999999999997,1.0000000000000284,0.9999902751847304,151.25000972481527,151.25001736012075,0.9999826398792493,0.9999080690121406,151.25009193098785,7.457086709905525e-05,1.0,0.0,152.25,151.2499186825625,3.252508656714781e-05,151.2499186825625,152.25,,151.24988615747594,,151.2499186825625,,1.0000813174374925,,3.252508656714781e-05,
2024-11-01,155.5,155.5,,,155.5,,,155.5,155.5,,155.5,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,155.5,,151.49964825932832,,151.49897594477846,4.001024055221521,,-0.0006723145498597205,155.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.5,151.5,4.0,,3.999999999999993,151.5,151.5,4.0,,4.00008490733299,151.499915092667,-8.490733299026942e-05,1.0,0.0,155.5,151.5001986775193,3.9998013224806925,3.999870439085925,151.50012956091408,151.50049196661857,3.9995080333814315,,4.001024055221521,151.49897594477846,151.49964825932832,-0.0006723145498597205,4.001024055221521,151.49897594477846,151.49964825932832,-0.0006723145498597205,4.001024055221535,1.4210854715202004e-14,,,,,,,,155.5,151.5,4.0,3.9999914657306133,151.5000085342694,151.50000984575635,3.9999901542436476,4.001053361996472,151.49894663800353,-0.0010632077528214268,1.0,0.0,155.5,151.49897594477846,-0.0006723145498597205,151.49897594477846,155.5,,151.49964825932832,,151.49897594477846,,4.001024055221521,,-0.0006723145498597205,
2024-12-01,151.75,151.75,,,151.75,,,151.75,151.75,,151.75,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,151.75,,151.74973106071647,,151.74731549587216,0.002684504127848295,,-0.002415564844312712,151.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.75,151.75,0.0,,-7.105427357601002e-15,151.75,151.75,0.0,7.105427357601002e-15,4.908321693390364e-05,151.74995091678306,-4.908321693619655e-05,1.0,0.0,151.75238413023177,151.7501986775193,0.002185452712467395,0.0008983559345738307,151.7514857742972,151.750581533702,-0.000581533701989656,0.0018025965297852053,0.002684504127848295,151.74731549587216,151.74973106071647,-0.002415564844312712,0.002684504127848295,151.74731549587216,151.74973106071647,-0.002415564844312712,0.0026845041278420467,-6.248473960468459e-15,,,,,,,,151.75,151.75,0.0,-1.2355711153516635e-05,151.75001235571116,151.75000933418795,-9.334187950571504e-06,0.002374796043833046,151.74762520395618,-0.0023841302317748614,0.0,-0.0023841302317748614,151.7524155648443,151.74973106071647,0.0,151.74731549587216,151.75,,151.74973106071647,,151.74731549587216,,0.002684504127848295,,-0.002415564844312712,
2025-01-01,,,150.0,0.0,,150.0,0.0,,,150.0,,150.0,,0.0,150.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,150.0,,150.0,,0.0,,150.0,,152.00005338194552,,,-2.000426523017914,,,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,152.0,-2.0,,-2.000000000000007,152.0,151.99999999999997,-1.9999999999999716,,-1.9999509167830567,151.99995091678306,-4.908321690777484e-05,1.0,0.0,,,,,,,,,,,,,,,,,,,-2.000426523017914,-2.000426523017914,152.00042652301792,152.00042652301792,152.00005338194552,152.00005338194552,-2.0004265230179215,150.0,152.0,-2.0,-2.0000123557111533,152.00001235571116,152.0000112687428,-2.00001126874281,-2.0003202469094306,152.00032024690944,0.0003089781666290037,1.0,0.0,,,,,,150.0,,152.00005338194552,,152.00042652301792,,-2.000426523017914,,0.00037314107240149497
2025-02-01,,,154.25,0.0,,154.25,0.0,,,154.25,,154.25,,0.0,154.25,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,154.25,,154.25,,0.0,,154.25,,152.2503506650607,,,1.9995851846355572,,,154.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.25,152.24999999999997,2.0000000000000284,,2.0000000000000213,152.24999999999997,152.24999999999997,2.0000000000000284,,2.0000490832169433,152.24995091678306,-4.908321690777484e-05,1.0,0.0,,,,,,,,,,,,,,,,,,,1.9995851846355572,1.9995851846355572,152.25041481536445,152.25041481536445,152.2503506650607,152.2503506650607,1.9995851846355492,154.25,152.24999999999997,2.0000000000000284,1.9999876442888749,152.25001235571114,152.25003149115005,1.9999685088499461,1.9996695115026701,152.25033048849733,0.00029899734727223404,1.0,0.0,,,,,,154.25,,152.2503506650607,,152.25041481536445,,1.9995851846355572,,6.41503037570601e-05
2025-03-01,,,157.5,0.0,,157.5,0.0,,,157.5,,157.5,,0.0,157.5,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,157.5,,157.5,,0.0,,157.5,,152.5004274502257,,,4.999627556035401,,,157.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.5,152.5,5.0,,4.999999999999993,152.5,152.49999999999997,5.000000000000028,,5.000050251275357,152.49994974872465,-5.0251275325763345e-05,1.0,0.0,,,,,,,,,,,,,,,,,,,4.999627556035401,4.999627556035401,152.5003724439646,152.5003724439646,152.5004274502257,152.5004274502257,4.999627556035392,157.5,152.50002469480427,4.999975305195733,4.999977583442663,152.50002241655733,152.50003418676368,4.999965813236315,4.999670817752328,152.50032918224767,0.0002949954839834845,1.0,0.0,,,,,,157.5,,152.5004274502257,,152.5003724439646,,4.999627556035401,,-5.500626107846074e-05
2025-04-01,,,155.75,0.0,,155.75,0.0,,,155.75,,155.75,,0.0,155.75,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,155.75,,155.75,,0.0,,155.75,,152.75033860545636,,,2.999683864914938,,,155.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.75,152.75,3.0,,2.999999999999993,152.75,152.74999999999997,3.0000000000000284,,3.0000537225126864,152.7499462774873,-5.372251266066996e-05,1.0,0.0,,,,,,,,,,,,,,,,,,,2.999683864914938,2.999683864914938,152.75031613508506,152.75031613508506,152.75033860545636,152.75033860545636,2.9996838649149424,155.75,152.7501012257736,2.999898774226409,2.999946404158865,152.75005359584114,152.75000442890573,2.9999955710942743,2.999687367730448,152.75031263226956,0.0003082033638293069,1.0,0.0,,,,,,155.75,,152.75033860545636,,152.75031613508506,,2.999683864914938,,-2.2470371305871595e-05
2025-05-01,,,153.0,0.0,,153.0,0.0,,,153.0,,153.0,,0.0,153.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,153.0,,153.0,,0.0,,153.0,,153.00029087658436,,,-0.00028311197850012794,,,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,153.0,0.0,,-7.105427357601002e-15,153.0,153.00000000000003,-2.842170943040401e-14,,5.582666871883912e-05,152.99994417333127,-5.582666875625364e-05,1.0,0.0,,,,,,,,,,,,,,,,,,,-0.00028311197850012794,-0.00028311197850012794,153.0002831119785,153.0002831119785,153.00029087658436,153.00029087658436,-0.0002831119784900693,153.0,153.00009164266402,-9.164266401739951e-05,-4.969161130875347e-05,153.0000496916113,152.99993547664317,6.452335682638477e-05,-0.00029033642258421424,153.00029033642258,0.00035485977940652447,1.0,0.0,,,,,,153.0,,153.00029087658436,,153.0002831119785,,-0.00028311197850012794,,-7.764605868487706e-06
2025-06-01,,,150.25,0.0,,150.25,0.0,,,150.25,,150.25,,0.0,150.25,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,150.25,,150.25,,0.0,,150.25,,153.25038164988726,,,-3.0002986110811807,,,150.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.25,153.25,-3.0,,-3.000000000000007,153.25,153.25000000000003,-3.0000000000000284,,-2.999944372354156,153.24994437235415,-5.562764587807578e-05,1.0,0.0,,,,,,,,,,,,,,,,,,,-3.0002986110811807,-3.0002986110811807,153.25029861108118,153.25029861108118,153.25038164988726,153.25038164988726,-3.0002986110811776,150.25,153.24928928376977,-2.9992892837697696,-2.9997228046543927,153.2497228046544,153.2498741683287,-2.999874168328688,-3.0002881741452274,153.25028817414523,0.00041400581653761037,1.0,0.0,,,,,,150.25,,153.25038164988726,,153.25029861108118,,-3.0002986110811807,,-8.303880608195868e-05
2025-07-01,,,148.5,0.0,,148.5,0.0,,,148.5,,148.5,,0.0,148.5,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,148.5,,148.5,,0.0,,148.5,,153.5007921842036,,,-5.000405458964344,,,148.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.5,,,,-5.000000000000007,153.5,153.49999999999997,-4.999999999999972,,-4.999944372354135,153.49994437235412,-5.562764584965407e-05,1.0,0.0,,,,,,,,,,,,,,,,,,,-5.000405458964344,-5.000405458964344,153.50040545896434,153.50040545896434,153.5007921842036,153.5007921842036,-5.000405458964337,148.5,,,-5.000010654539879,153.5000106545399,153.5000556871564,-5.00005568715639,-5.000341579613999,153.500341579614,0.0002858924576116806,1.0,0.0,,,,,,148.5,,153.5007921842036,,153.50040545896434,,-5.000405458964344,,-0.00038672523925242785
2025-08-01,,,149.75,0.0,,149.75,0.0,,,149.75,,149.75,,0.0,149.75,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,149.75,,149.75,,0.0,,149.75,,153.75179757549944,,,-4.0007209635812995,,,149.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.75,,,,-3.9999999999999787,153.74999999999997,153.74999999999994,-3.999999999999943,,-3.9999443723541117,153.74994437235412,-5.562764582123236e-05,1.0,0.0,,,,,,,,,,,,,,,,,,,-4.0007209635812995,-4.0007209635812995,153.7507209635813,153.7507209635813,153.75179757549944,153.75179757549944,-4.000720963581301,149.75,,,-4.00001065453985,153.75001065453986,153.75101831488223,-4.001018314882231,-4.000623724397549,153.75062372439754,-0.00039459048468870606,1.0,0.0,,,,,,149.75,,153.75179757549944,,153.7507209635813,,-4.0007209635812995,,-0.001076611918136905
2025-09-01,,,153.0,0.0,,153.0,0.0,,,153.0,,153.0,,0.0,153.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,153.0,,153.0,,0.0,,153.0,,154.00143938368998,,,-1.0007443560788276,,,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,,,,-1.000000000000007,154.0,154.000841002064,-1.0008410020639928,,-1.000182656272267,154.00018265627227,-0.000658345791720194,0.09975075450980161,-0.0005926753022677519,,,,,,,,,,,,,,,,,,,-1.0007443560788276,-1.0007443560788276,154.00074435607883,154.00074435607883,154.00143938368998,154.00143938368998,-1.000744356078826,153.00059267530227,,,-1.0000105021028156,154.00060317740508,154.00174170115565,-1.0011490258533797,-1.000670099867997,154.000670099868,-0.0010716012876628156,1.0,0.0,,,,,,153.0,,154.00143938368998,,154.00074435607883,,-1.0007443560788276,,-0.0006950276111581388
2025-10-01,,,155.25,0.0,,155.25,0.0,,,155.25,,155.25,,0.0,155.25,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,155.25,,155.25,,0.0,,155.25,,154.2477383860228,,,1.000105055463892,,,155.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.25,,,,1.0000000000000213,154.24999999999997,154.25165828881325,0.9983417111867539,,0.9995857791487817,154.2504142208512,-0.0012440679620340234,0.0,-0.0012440679620340234,,,,,,,,,,,,,,,,,,,1.000105055463892,1.000105055463892,154.2498949445361,154.2498949445361,154.2477383860228,154.2477383860228,1.000105055463905,155.25124406796203,,,0.9999902751847304,154.2512537927773,154.25033593430027,1.000908133661767,0.9999101970217477,154.25008980297827,-0.0002461313220010197,1.0,0.0,,,,,,155.25,,154.2477383860228,,154.2498949445361,,1.000105055463892,,0.002156558513291884
